sub	ses	task	run	n_volumes	mean_fd_p	median_fd_p	max_fd_p	prop_fd_p_over_thresh	n_fd_p_over_thresh	mean_dvars	site	avg_en	exclude_euler	exclude_mriqc	exclude	exclude_reason
sub-ADNI012S5195	ses-M024	task-rest		200	0.1809891858744992	0.1584521029574873	0.555708055271805	0.0	0	1.2487843015075375	12	-10.0	0	0	0	
sub-ADNI012S5195	ses-M066	task-rest		197	0.0673664444691748	0.0555822975716099	0.7191027847698505	0.0	0	1.193476336734694	12	-10.0	0	0	0	
sub-ADNI012S5213	ses-M000	task-rest		140	0.4557076507039021	0.3777830139599324	2.449458667272911	0.1071428571428571	15	1.1849250791366908	12	-51.0	0	0	0	
sub-ADNI012S6073	ses-M000	task-rest		197	0.1801565098089365	0.1414004644449782	0.7433008582268038	0.0	0	1.0733346071428571	12	-23.0	0	0	0	
sub-ADNI012S6073	ses-M012	task-rest		197	0.2841053778995968	0.2016689300431311	2.9378244152285813	0.0507614213197969	10	1.163119617346939	12	-12.0	0	0	0	
sub-ADNI012S6073	ses-M024	task-rest		197	0.3934350827388179	0.2824591004802563	3.941327533127884	0.0862944162436548	17	1.1285111785714286	12	-10.0	0	0	0	
sub-ADNI012S6503	ses-M000	task-rest		197	0.1874795757843955	0.1362528318613385	1.269865146690323	0.0101522842639593	2	1.1653243163265308	12	-52.0	0	0	0	
sub-ADNI012S6760	ses-M000	task-rest		197	0.3702188735549711	0.3526298755761146	0.8860466614746573	0.0050761421319796	1	1.3688785	12	-9.0	0	0	0	
sub-ADNI013S4791	ses-M000	task-rest		140	0.0890735358444779	0.0633720228542288	0.3656258392907752	0.0	0	1.1106198776978418	13	-7.0	0	0	0	
sub-ADNI013S4791	ses-M003	task-rest		140	0.1313955951892326	0.1231754664434618	0.3342854541469081	0.0	0	1.136608438848921	13	-9.0	0	0	0	
sub-ADNI013S4791	ses-M006	task-rest		140	0.1190437284500811	0.1117908612372787	0.3175534897027475	0.0	0	1.061844877697842	13	-16.0	0	0	0	
sub-ADNI013S4917	ses-M000	task-rest		140	0.0887679126722538	0.0534276991425083	0.8635915964468267	0.0071428571428571	1	1.1421406258992808	13	-15.0	0	0	0	
sub-ADNI013S4917	ses-M003	task-rest		140	0.0794761942316016	0.0528558698210375	0.5834240096886114	0.0	0	1.20408426618705	13	-22.0	0	0	0	
sub-ADNI013S4917	ses-M006	task-rest		140	0.1015824140786454	0.0848820074923683	0.8144983987043396	0.0071428571428571	1	1.3409858273381294	13	-12.0	0	0	0	
sub-ADNI013S4917	ses-M012	task-rest		140	0.1390694200723259	0.1091979519106382	0.9201803532845544	0.0071428571428571	1	1.014680309352518	13	-21.0	0	0	0	
sub-ADNI013S6206	ses-M000	task-rest		197	0.1168658248440461	0.072825490375836	1.6048302022378311	0.0101522842639593	2	1.006342673469388	13	-22.0	0	0	0	
sub-ADNI013S6206	ses-M012	task-rest		197	0.1521192317053792	0.1141908273380906	0.8069584455871003	0.0050761421319796	1	1.0796836428571428	13	-22.0	0	0	0	
sub-ADNI013S6780	ses-M000	task-rest		197	0.4531005013791897	0.4180220745594357	1.4520195666014886	0.0913705583756345	18	1.1666623418367348	13	-4.0	0	0	0	
sub-ADNI014S2308	ses-M078	task-rest		197	0.3620297191658781	0.3208401873434955	1.828638943256852	0.0507614213197969	10	1.134566581632653	14	-76.0	0	0	0	
sub-ADNI014S2308	ses-M090	task-rest		197	0.4014773216113361	0.3461296825751071	1.6970405580063503	0.0710659898477157	14	1.126664801020408	14	-73.0	0	0	0	
sub-ADNI014S2308	ses-M102	task-rest		197	0.4735875939979608	0.4373018881510028	1.794092516902566	0.0812182741116751	16	1.125847918367347	14	-74.0	0	0	0	
sub-ADNI014S2308	ses-M120	task-rest		197	0.6159117320666733	0.5380177414425041	1.9973303809051053	0.2284263959390862	45	1.1531551020408162	14	-51.0	0	0	0	
sub-ADNI014S2308	ses-M132	task-rest		197	0.3874574459634977	0.3291895979799473	2.0728919172107845	0.0558375634517766	11	1.1108731938775511	14	-79.0	0	0	0	
sub-ADNI014S4401	ses-M066	task-rest		197	0.0817381342639392	0.0670435338068303	0.3717878848948427	0.0	0	1.1688273163265306	14	-8.0	0	0	0	
sub-ADNI014S4401	ses-M090	task-rest		197	0.1189901071850468	0.0940031237248282	0.7133209127826639	0.0	0	1.1654005969387755	14	-10.0	0	0	0	
sub-ADNI014S4401	ses-M120	task-rest		197	0.1697398138079584	0.1313126356222171	0.6092768662097723	0.0	0	1.0158144591836735	14	-6.0	0	0	0	
sub-ADNI014S4576	ses-M066	task-rest		197	0.1231339657360906	0.0968129498578634	0.6405586050787994	0.0	0	1.1273978724489797	14	-14.0	0	0	0	
sub-ADNI014S4576	ses-M078	task-rest		197	0.1035670841787215	0.0899646575094781	0.3374244849050504	0.0	0	1.0989802653061225	14	-36.0	0	0	0	
sub-ADNI014S4576	ses-M090	task-rest		197	0.1074729330373226	0.0911746832466856	0.4693861524183074	0.0	0	1.0879238724489797	14	-11.0	0	0	0	
sub-ADNI014S4576	ses-M120	task-rest		197	0.154020490655621	0.1413384700218908	0.5799718872260943	0.0	0	1.1381507653061222	14	-30.0	0	0	0	
sub-ADNI014S6076	ses-M000	task-rest		197	0.1986632873494526	0.1764705397971256	0.7971569377900709	0.0	0	1.1277288316326533	14	-14.0	0	0	0	
sub-ADNI014S6076	ses-M012	task-rest		197	0.1145745931783305	0.0908934481795989	0.4857160284298192	0.0	0	1.08178481122449	14	-6.0	0	0	0	
sub-ADNI014S6076	ses-M024	task-rest		197	0.1107875451473104	0.0867657513422528	0.663568259285138	0.0	0	1.0525999846938776	14	-11.0	0	0	0	
sub-ADNI014S6076	ses-M054	task-rest		197	0.1541312450132985	0.113977154082405	0.7364812130713635	0.0	0	1.131435030612245	14	-7.0	0	0	0	
sub-ADNI014S6145	ses-M000	task-rest		197	0.1871138286535673	0.1579021940929151	0.9672789243549242	0.0050761421319796	1	1.1589718775510205	14	-16.0	0	0	0	
sub-ADNI014S6145	ses-M012	task-rest		197	0.1995702237909577	0.1367018043916662	1.4129246686409689	0.0253807106598984	5	1.2496016581632656	14	-18.0	0	0	0	
sub-ADNI014S6145	ses-M024	task-rest		197	0.1839628833240857	0.1360910340124894	0.8661057014166565	0.0050761421319796	1	1.1271370306122448	14	-10.0	0	0	0	
sub-ADNI014S6148	ses-M000	task-rest		197	0.1391971381121471	0.1323109659060995	0.4435167236905746	0.0	0	1.0576731428571429	14	-11.0	0	0	0	
sub-ADNI014S6199	ses-M000	task-rest		197	0.2222952205882339	0.1768648473418244	1.149265231138298	0.0101522842639593	2	1.1012181479591836	14	-37.0	0	0	0	
sub-ADNI014S6199	ses-M012	task-rest		197	0.3069189031443702	0.2374474119109431	1.3039923309822232	0.0456852791878172	9	1.1167471020408164	14	-37.0	0	0	0	
sub-ADNI014S6424	ses-M000	task-rest		197	0.1380199623008041	0.1290492532027909	0.4272478776672048	0.0	0	1.1771788316326532	14	-2.0	0	0	0	
sub-ADNI014S6424	ses-M036	task-rest		197	0.186203895636712	0.187242875564734	0.3786900984937048	0.0	0	1.2528865459183671	14	-6.0	0	0	0	
sub-ADNI014S6437	ses-M000	task-rest		197	0.3813673802226502	0.3404632595597156	1.0255455931501674	0.0507614213197969	10	1.209621632653061	14	-10.0	0	0	0	
sub-ADNI014S6437	ses-M024	task-rest		197	0.2017740228415351	0.1744128433183783	1.0036522373396983	0.0101522842639593	2	1.1849380051020408	14	-29.0	0	0	0	
sub-ADNI014S6502	ses-M000	task-rest		197	0.3048408558776456	0.2339801373867882	1.870008372912028	0.0558375634517766	11	1.1035537959183672	14	-4.0	0	0	0	
sub-ADNI014S6522	ses-M000	task-rest		197	0.0514734514438245	0.0462713380593923	0.1859802091637518	0.0	0	1.148338693877551	14	-34.0	0	0	0	
sub-ADNI014S6522	ses-M012	task-rest		197	0.0448634412516912	0.0405228268549703	0.264560178943029	0.0	0	1.142140443877551	14	-39.0	0	0	0	
sub-ADNI014S6522	ses-M036	task-rest		197	0.0512476658868177	0.0436478493138562	0.1888830232836337	0.0	0	1.068380969387755	14	-44.0	0	0	0	
sub-ADNI014S6765	ses-M000	task-rest		197	0.3144001326939694	0.2709546441092416	0.8172723404950714	0.0101522842639593	2	1.1236590561224489	14	-6.0	0	0	0	
sub-ADNI014S6765	ses-M030	task-rest		197	0.6241365709743432	0.4724057946232524	12.349525956322774	0.1928934010152284	38	1.0668273673469388	14	-11.0	0	0	0	
sub-ADNI014S6831	ses-M000	task-rest		197	0.1505404176576647	0.0965955669997563	1.0020571242205445	0.0203045685279187	4	1.044106801020408	14	-3.0	0	0	0	
sub-ADNI014S6920	ses-M000	task-rest		197	0.1733840497698275	0.1581439249741995	0.4918732711089632	0.0	0	1.1625741122448978	14	-15.0	0	0	0	
sub-ADNI014S6935	ses-M000	task-rest		197	0.2375429488584	0.2130011498538423	0.8631082783556717	0.0050761421319796	1	1.155956341836735	14	-6.0	0	0	0	
sub-ADNI014S6944	ses-M000	task-rest		197	0.0639111836910134	0.0553155178436548	0.628882159053828	0.0	0	1.0839812908163264	14	-33.0	0	0	0	
sub-ADNI014S6988	ses-M000	task-rest		197	0.5846893575230864	0.4790285219415943	2.506881033550302	0.233502538071066	46	1.149437163265306	14	-22.0	0	0	0	
sub-ADNI014S7072	ses-M000	task-rest		197	0.1625643447796972	0.12329068186085	1.2226115468407954	0.0101522842639593	2	1.1658667857142857	14	0.0	0	0	0	
sub-ADNI014S7080	ses-M000	task-rest		197	0.3020475172877238	0.231481193954804	1.2687297009732874	0.0304568527918781	6	1.1429816683673468	14	-9.0	0	0	0	
sub-ADNI016S4951	ses-M036	task-rest		160	0.2658287958395274	0.2117186488262206	1.6010878693521529	0.0375	6	0.8644695408805032	16	-16.0	0	0	0	
sub-ADNI016S4951	ses-M048	task-rest		197	0.2015645692473462	0.1667486774425484	0.7182890770171504	0.0	0	1.2347858265306124	16	-6.0	0	0	0	
sub-ADNI016S6381	ses-M000	task-rest		197	0.0605321806210466	0.0521483398362592	0.3620834585868001	0.0	0	1.0783277193877552	16	-6.0	0	0	0	
sub-ADNI016S6381	ses-M030	task-rest		197	0.3521085771570351	0.2957720642028179	1.0241126615277518	0.0253807106598984	5	1.1080803418367349	16	-9.0	0	0	0	
sub-ADNI016S6943	ses-M000	task-rest		197	0.1644043327362705	0.118534363118511	1.447712797371599	0.015228426395939	3	1.037509362244898	16	-6.0	0	0	0	
sub-ADNI016S6971	ses-M000	task-rest		197	0.2883623352875252	0.1599459200816863	2.057445192472029	0.0812182741116751	16	1.1190069438775512	16	-7.0	0	0	0	
sub-ADNI018S4257	ses-M000	task-rest		140	0.2651638353115821	0.1926722144547186	1.0626565846030138	0.0428571428571428	6	1.379290143884892	18	-10.0	0	0	0	
sub-ADNI018S4257	ses-M003	task-rest		140	0.6196315510905762	0.4110073370981442	4.26331004784566	0.2142857142857142	30	1.1931279568345323	18	-13.0	0	0	0	
sub-ADNI018S4257	ses-M006	task-rest		140	0.1413531033187545	0.1258116107447996	0.6650063253602593	0.0	0	1.1136049064748204	18	-13.0	0	0	0	
sub-ADNI018S4349	ses-M000	task-rest		140	0.1466848891715411	0.1251234407051478	0.4871458379899132	0.0	0	1.2389402805755394	18	-20.0	0	0	0	
sub-ADNI018S4349	ses-M003	task-rest		140	0.2416424456219477	0.1794603809404217	2.162505378794892	0.0285714285714285	4	1.300662525179856	18	-22.0	0	0	0	
sub-ADNI018S4349	ses-M006	task-rest		140	0.1400266478925055	0.1327767055436952	0.4834078541314331	0.0	0	1.319340618705036	18	-19.0	0	0	0	
sub-ADNI018S4349	ses-M012	task-rest		140	0.1906131995687522	0.1492560423158867	1.6193197908043986	0.0285714285714285	4	1.3416947553956835	18	-22.0	0	0	0	
sub-ADNI018S4349	ses-M024	task-rest		140	0.1996454696393908	0.1391263986889089	1.4965440603015057	0.0357142857142857	5	1.1979805755395685	18	-21.0	0	0	0	
sub-ADNI018S4400	ses-M000	task-rest		140	0.0810718492005254	0.0736858590542174	0.1956685463009331	0.0	0	1.229385776978417	18	-21.0	0	0	0	
sub-ADNI018S4400	ses-M003	task-rest		140	0.1291930154679626	0.1170501636634004	0.3838846029509488	0.0	0	1.1385302805755395	18	-11.0	0	0	0	
sub-ADNI018S4400	ses-M006	task-rest		140	0.1062579698747902	0.099966582948115	0.2183176753186184	0.0	0	1.1338568848920865	18	-20.0	0	0	0	
sub-ADNI018S4400	ses-M012	task-rest		140	0.0974315984554931	0.091185371167905	0.2867692602817395	0.0	0	1.250629352517986	18	-24.0	0	0	0	
sub-ADNI018S4400	ses-M024	task-rest		140	0.3236430911097508	0.2925988696194784	1.0438098567433045	0.0214285714285714	3	1.19488935971223	18	-18.0	0	0	0	
sub-ADNI018S4400	ses-M048	task-rest		200	0.2482251748527274	0.2313897182508099	0.6729170573396356	0.0	0	1.2526617889447236	18	-21.0	0	0	0	
sub-ADNI018S4400	ses-M066	task-rest		197	0.0852631322830257	0.0752755135757434	0.3486435620733576	0.0	0	1.2257381224489794	18	-16.0	0	0	0	
sub-ADNI018S4400	ses-M078	task-rest		197	0.1082364934376931	0.0826318597093307	0.8822841739867879	0.0050761421319796	1	1.28331812755102	18	-17.0	0	0	0	
sub-ADNI018S4400	ses-M090	task-rest		197	0.1341512220026065	0.0916697193459877	1.046716929542982	0.0050761421319796	1	1.1573895714285716	18	-11.0	0	0	0	
sub-ADNI018S4400	ses-M120	task-rest		197	0.1291361038138464	0.1066970336448267	0.9791583447199538	0.0050761421319796	1	1.2238464846938777	18	-21.0	0	0	0	
sub-ADNI018S4597	ses-M000	task-rest		140	0.1543942511433334	0.1309960514196029	0.9587322245709414	0.0071428571428571	1	1.1318653381294963	18	-3.0	0	0	0	
sub-ADNI018S4597	ses-M003	task-rest		140	0.1503738363402974	0.1357537774737458	0.4830623717333664	0.0	0	1.3684972086330935	18	-4.0	0	0	0	
sub-ADNI018S4597	ses-M012	task-rest		140	0.1958923054640585	0.1399235940762515	1.9282067229266904	0.0285714285714285	4	1.4343211438848922	18	-10.0	0	0	0	
sub-ADNI018S4696	ses-M000	task-rest		140	0.2437964259480739	0.2063513831339907	0.8809519256461895	0.0142857142857142	2	1.086546654676259	18	-11.0	0	0	0	
sub-ADNI018S4696	ses-M003	task-rest		140	0.4451541781752912	0.2915001724792864	1.9856236489332355	0.1428571428571428	20	1.1747137194244603	18	-20.0	0	0	0	
sub-ADNI018S4696	ses-M006	task-rest		140	0.2119120120682484	0.1813071987030434	0.8204791460109755	0.0071428571428571	1	1.138295726618705	18	-18.0	0	0	0	
sub-ADNI018S4696	ses-M024	task-rest		200	0.2598873999024468	0.2217630490182797	0.95304203724036	0.01	2	1.2330113768844222	18	-11.0	0	0	0	
sub-ADNI018S4733	ses-M000	task-rest		140	0.2781691720609728	0.1841341199598863	1.3619694821631954	0.0785714285714285	11	1.1698399640287769	18	-11.0	0	0	0	
sub-ADNI018S4733	ses-M003	task-rest		140	0.2852814092228365	0.2315405923627325	0.8418519352196978	0.0071428571428571	1	0.9699897482014388	18	-11.0	0	0	0	
sub-ADNI018S4733	ses-M006	task-rest		140	0.3432602113630832	0.249842620135428	2.3435792261167774	0.05	7	0.9188431366906477	18	-21.0	0	0	0	
sub-ADNI018S4809	ses-M003	task-rest		140	0.2942736237927645	0.2558447596749643	1.0085957470686242	0.0142857142857142	2	1.2794916978417268	18	-30.0	0	0	0	
sub-ADNI018S4809	ses-M006	task-rest		140	0.2772267920801493	0.220717196113784	2.039571753885266	0.0285714285714285	4	1.341723784172662	18	-29.0	0	0	0	
sub-ADNI018S4809	ses-M012	task-rest		140	0.3409563436674119	0.2545674160309125	3.7577369334586592	0.0285714285714285	4	1.2504753884892086	18	-31.0	0	0	0	
sub-ADNI018S4809	ses-M024	task-rest		200	0.3792986047077475	0.3447975855874163	1.3645485187426083	0.035	7	1.291984105527638	18	-23.0	0	0	0	
sub-ADNI018S4809	ses-M048	task-rest		200	0.6451579566546718	0.6132841493849629	1.5355418846236264	0.255	51	1.1698986683417083	18	-36.0	0	0	0	
sub-ADNI018S4889	ses-M000	task-rest		140	0.0904522605544074	0.0835043675700613	0.2040261648307353	0.0	0	1.3073273309352518	18	-3.0	0	0	0	
sub-ADNI018S4889	ses-M003	task-rest		140	0.1515107003439033	0.1401708040405992	0.3944424567890263	0.0	0	1.2918503525179856	18	-7.0	0	0	0	
